8191, 373, 343, 305, 280, 239, 213, 174, 144, 115, 94, 66, 55, 22, 37, 38, 40, 39, 38, 40, 40, 38, 41, 38, 41, 39, 41, 39, 41, 39, 41, 39, 41, 40, 40, 40, 41, 40, 40, 40, 
8191, 378, 352, 307, 280, 241, 211, 172, 144, 112, 94, 62, 53, 24, 37, 39, 40, 42, 40, 40, 40, 40, 40, 40, 40, 41, 40, 41, 41, 41, 40, 41, 41, 41, 41, 41, 41, 41, 42, 42, 
8191, 364, 333, 301, 269, 230, 198, 161, 135, 101, 83, 51, 46, 43, 43, 42, 42, 42, 41, 41, 40, 41, 40, 37, 38, 38, 38, 38, 38, 38, 38, 39, 38, 39, 40, 41, 44, 45, 48, 50, 
8191, 361, 329, 293, 266, 226, 195, 156, 130, 97, 80, 46, 38, 40, 38, 40, 38, 40, 39, 39, 39, 39, 39, 37, 40, 39, 40, 39, 40, 40, 40, 42, 43, 45, 47, 50, 54, 60, 64, 71, 
8191, 373, 344, 308, 277, 242, 210, 174, 147, 114, 96, 67, 58, 26, 36, 38, 38, 38, 39, 40, 40, 39, 38, 39, 39, 39, 39, 39, 39, 39, 39, 39, 40, 39, 40, 40, 40, 40, 40, 40, 
8191, 342, 318, 275, 242, 204, 177, 136, 110, 75, 59, 14, 35, 20, 36, 22, 37, 25, 37, 26, 37, 28, 37, 38, 38, 38, 38, 38, 39, 38, 39, 38, 39, 38, 39, 39, 39, 40, 40, 41, 
8191, 414, 398, 351, 327, 288, 263, 224, 197, 167, 142, 118, 102, 77, 69, 49, 45, 35, 41, 40, 42, 39, 40, 40, 41, 40, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 42, 41, 
8191, 391, 363, 326, 296, 256, 229, 190, 167, 135, 113, 84, 73, 47, 38, 36, 38, 39, 39, 40, 41, 40, 38, 40, 40, 40, 41, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 
8191, 395, 366, 327, 305, 262, 234, 195, 170, 137, 118, 90, 76, 50, 44, 33, 37, 40, 39, 39, 40, 39, 42, 39, 41, 39, 41, 39, 41, 39, 41, 40, 41, 40, 41, 41, 43, 43, 46, 48, 
8191, 409, 378, 343, 315, 279, 250, 213, 186, 158, 136, 109, 95, 71, 64, 42, 40, 36, 40, 40, 40, 39, 41, 39, 41, 40, 41, 41, 41, 40, 41, 40, 41, 40, 41, 40, 41, 40, 41, 40, 
