8191, 380, 350, 313, 286, 245, 216, 176, 147, 117, 94, 66, 56, 22, 37, 37, 41, 38, 40, 39, 39, 40, 40, 39, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 
8191, 392, 365, 324, 300, 261, 229, 189, 162, 131, 111, 83, 72, 46, 38, 36, 40, 39, 43, 41, 42, 42, 43, 41, 42, 41, 42, 41, 42, 40, 42, 41, 42, 40, 41, 41, 42, 41, 42, 41, 
8191, 381, 352, 316, 283, 246, 214, 176, 146, 115, 95, 62, 51, 42, 46, 42, 45, 41, 44, 41, 43, 41, 43, 34, 40, 40, 40, 40, 40, 40, 41, 41, 41, 41, 41, 41, 41, 41, 43, 43, 
8191, 376, 347, 307, 280, 241, 207, 169, 143, 110, 91, 57, 44, 40, 42, 40, 41, 40, 41, 40, 41, 40, 41, 35, 40, 40, 40, 40, 40, 39, 40, 39, 39, 40, 39, 40, 39, 40, 39, 40, 
8191, 374, 347, 306, 279, 239, 207, 169, 140, 107, 88, 54, 47, 46, 44, 45, 43, 44, 43, 43, 42, 43, 42, 38, 41, 39, 40, 39, 41, 39, 41, 40, 41, 40, 41, 40, 41, 40, 42, 41, 
8191, 363, 339, 300, 271, 229, 198, 160, 132, 101, 82, 47, 40, 41, 39, 41, 39, 41, 39, 40, 39, 40, 39, 37, 39, 39, 39, 39, 39, 39, 40, 39, 40, 40, 40, 40, 41, 40, 41, 40, 
8191, 379, 348, 315, 282, 243, 213, 171, 148, 113, 93, 61, 47, 23, 36, 41, 39, 38, 40, 38, 38, 38, 40, 38, 40, 38, 40, 39, 40, 40, 40, 40, 40, 40, 40, 40, 40, 41, 40, 40, 
8191, 379, 353, 315, 283, 246, 213, 178, 149, 119, 96, 65, 54, 21, 38, 39, 40, 39, 41, 39, 39, 41, 42, 40, 41, 41, 41, 41, 40, 41, 40, 41, 40, 41, 40, 42, 41, 43, 43, 45, 
8191, 414, 380, 343, 319, 279, 247, 211, 182, 154, 132, 104, 89, 63, 55, 31, 37, 40, 41, 41, 39, 39, 41, 40, 42, 40, 41, 40, 41, 41, 42, 42, 45, 46, 49, 51, 57, 60, 67, 73, 
8191, 423, 398, 358, 328, 290, 262, 223, 200, 166, 146, 119, 102, 77, 69, 48, 43, 32, 37, 37, 39, 38, 38, 38, 38, 38, 39, 38, 38, 38, 39, 38, 39, 39, 39, 39, 39, 39, 39, 39, 
