8191, 326, 310, 297, 254, 219, 198, 167, 146, 122, 107, 86, 79, 75, 71, 69, 61, 60, 55, 57, 53, 54, 50, 45, 43, 39, 40, 37, 38, 38, 39, 38, 39, 38, 39, 39, 39, 39, 40, 39, 
8191, 298, 276, 245, 222, 188, 166, 133, 113, 89, 78, 53, 51, 47, 46, 45, 45, 45, 45, 45, 45, 45, 45, 42, 43, 44, 44, 45, 44, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 
8191, 316, 296, 262, 237, 207, 183, 153, 135, 109, 96, 75, 67, 61, 57, 54, 53, 52, 51, 51, 49, 50, 48, 43, 43, 41, 42, 42, 43, 42, 42, 42, 43, 42, 43, 42, 43, 43, 43, 43, 
8191, 300, 278, 246, 224, 190, 167, 137, 116, 90, 78, 53, 50, 46, 44, 45, 44, 45, 44, 45, 43, 44, 44, 41, 43, 42, 44, 42, 44, 42, 44, 42, 44, 42, 44, 42, 44, 43, 44, 43, 
8191, 290, 266, 233, 213, 182, 153, 127, 107, 79, 70, 45, 40, 40, 40, 41, 41, 41, 41, 41, 41, 41, 41, 40, 42, 42, 43, 42, 43, 42, 43, 42, 43, 42, 43, 42, 43, 43, 42, 43, 
8191, 272, 251, 219, 194, 161, 135, 103, 85, 55, 44, 31, 41, 34, 43, 36, 42, 37, 43, 38, 43, 39, 43, 44, 44, 44, 44, 44, 44, 45, 44, 45, 44, 45, 45, 45, 45, 45, 45, 45, 
8191, 285, 263, 232, 207, 173, 147, 118, 97, 68, 58, 26, 41, 30, 41, 32, 42, 34, 42, 36, 42, 37, 42, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 44, 43, 44, 43, 43, 43, 
8191, 284, 261, 228, 203, 175, 147, 114, 94, 65, 54, 28, 41, 32, 43, 34, 43, 36, 44, 37, 44, 39, 44, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 
8191, 276, 253, 221, 196, 161, 137, 104, 87, 57, 46, 27, 40, 31, 42, 33, 42, 35, 42, 36, 42, 37, 42, 43, 42, 43, 42, 43, 42, 43, 43, 43, 43, 43, 43, 43, 43, 42, 43, 43, 
8191, 271, 248, 215, 188, 159, 133, 102, 83, 50, 46, 34, 38, 36, 39, 37, 40, 38, 40, 39, 40, 39, 41, 41, 41, 41, 41, 41, 41, 40, 41, 41, 41, 41, 41, 41, 41, 42, 42, 42, 
