8191, 233, 209, 176, 153, 117, 92, 52, 38, 27, 40, 39, 39, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 39, 39, 39, 39, 38, 39, 38, 39, 38, 39, 38, 39, 38, 39, 38, 
8191, 232, 209, 180, 155, 120, 96, 59, 47, 29, 41, 42, 45, 44, 45, 44, 45, 45, 45, 44, 45, 44, 45, 45, 45, 45, 45, 46, 46, 45, 45, 46, 45, 46, 45, 46, 46, 46, 45, 46, 
8191, 241, 218, 187, 160, 131, 105, 69, 56, 28, 44, 43, 47, 46, 48, 46, 47, 46, 47, 46, 48, 46, 47, 47, 48, 47, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 49, 48, 
8191, 234, 208, 180, 153, 122, 99, 60, 47, 27, 41, 44, 45, 46, 45, 46, 45, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 47, 46, 47, 46, 47, 47, 47, 47, 47, 47, 47, 47, 
8191, 239, 217, 183, 159, 128, 104, 68, 54, 25, 39, 41, 43, 44, 45, 45, 45, 45, 45, 45, 45, 45, 45, 46, 45, 46, 45, 46, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 
8191, 245, 221, 190, 163, 132, 108, 73, 58, 22, 41, 41, 45, 42, 44, 43, 45, 43, 44, 43, 44, 44, 44, 44, 44, 44, 45, 44, 44, 45, 45, 45, 45, 45, 45, 45, 45, 45, 44, 45, 
8191, 248, 225, 193, 165, 134, 109, 75, 58, 20, 40, 40, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 43, 42, 43, 42, 43, 42, 43, 42, 43, 42, 43, 42, 43, 42, 43, 42, 43, 42, 
8191, 241, 218, 190, 161, 129, 106, 69, 54, 23, 38, 40, 44, 42, 43, 43, 44, 43, 44, 43, 44, 43, 45, 44, 45, 44, 45, 44, 45, 44, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 
8191, 255, 231, 200, 177, 144, 121, 87, 69, 34, 35, 34, 37, 37, 38, 38, 39, 38, 39, 38, 40, 39, 40, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 42, 41, 42, 41, 42, 41, 
8191, 239, 216, 187, 161, 128, 104, 66, 53, 19, 39, 39, 39, 41, 40, 40, 40, 41, 40, 40, 41, 41, 41, 41, 41, 41, 42, 41, 42, 41, 42, 41, 42, 41, 42, 41, 42, 41, 42, 41, 
