8191, 553, 528, 525, 504, 497, 474, 403, 383, 360, 341, 330, 317, 309, 300, 293, 288, 289, 284, 286, 282, 285, 283, 284, 282, 283, 282, 281, 280, 281, 280, 282, 281, 281, 281, 281, 281, 282, 280, 282, 
8191, 538, 519, 509, 491, 478, 458, 447, 361, 344, 329, 312, 297, 286, 277, 270, 262, 266, 260, 262, 258, 261, 258, 261, 258, 260, 258, 258, 257, 258, 257, 258, 258, 258, 258, 258, 258, 258, 259, 258, 
8191, 543, 521, 512, 493, 481, 460, 384, 363, 338, 330, 308, 296, 283, 274, 263, 260, 259, 256, 255, 253, 254, 252, 253, 252, 253, 253, 251, 251, 251, 251, 251, 252, 251, 252, 252, 251, 252, 251, 252, 
8191, 517, 499, 488, 471, 460, 394, 363, 339, 326, 309, 293, 280, 269, 259, 259, 252, 252, 248, 248, 244, 245, 243, 244, 242, 240, 239, 238, 238, 237, 237, 237, 238, 237, 237, 236, 237, 236, 237, 236, 
8191, 520, 501, 491, 466, 411, 384, 358, 338, 314, 303, 284, 273, 263, 250, 250, 242, 241, 235, 237, 233, 234, 231, 233, 230, 229, 226, 227, 225, 227, 226, 227, 227, 227, 227, 227, 227, 226, 227, 226, 
8191, 517, 497, 489, 467, 456, 436, 423, 402, 392, 373, 362, 344, 322, 307, 291, 282, 269, 261, 252, 247, 241, 237, 233, 231, 228, 226, 226, 224, 226, 224, 225, 225, 225, 225, 225, 225, 226, 226, 226, 
8191, 534, 509, 507, 485, 474, 403, 374, 361, 335, 321, 304, 290, 283, 270, 271, 264, 264, 258, 259, 255, 257, 253, 255, 251, 249, 248, 247, 246, 246, 245, 247, 245, 246, 246, 246, 246, 247, 247, 247, 
8191, 523, 500, 494, 469, 413, 394, 362, 340, 319, 307, 291, 271, 262, 255, 251, 246, 245, 240, 239, 236, 236, 234, 234, 233, 230, 230, 228, 228, 227, 227, 228, 228, 228, 228, 228, 228, 228, 228, 228, 
8191, 532, 511, 503, 479, 472, 447, 375, 362, 337, 322, 304, 293, 278, 268, 262, 256, 255, 252, 252, 249, 250, 248, 250, 247, 249, 247, 247, 246, 247, 246, 247, 247, 247, 247, 247, 247, 248, 247, 248, 
8191, 537, 513, 506, 487, 477, 456, 381, 363, 340, 325, 312, 295, 284, 272, 266, 260, 260, 257, 257, 254, 256, 254, 255, 253, 255, 253, 253, 252, 252, 251, 252, 251, 252, 251, 252, 251, 252, 251, 252, 
