8191, 404, 379, 341, 309, 277, 247, 207, 184, 157, 133, 111, 96, 73, 63, 43, 40, 35, 38, 39, 38, 39, 40, 39, 39, 39, 39, 39, 40, 39, 39, 39, 39, 39, 39, 39, 39, 39, 40, 39, 
8191, 397, 369, 334, 306, 265, 238, 198, 175, 147, 124, 98, 83, 60, 51, 26, 38, 37, 41, 41, 41, 41, 40, 41, 40, 40, 41, 41, 40, 41, 41, 41, 41, 40, 41, 40, 41, 40, 41, 40, 
8191, 401, 373, 336, 310, 271, 241, 206, 181, 150, 131, 105, 92, 83, 74, 64, 62, 58, 57, 56, 55, 55, 53, 45, 44, 39, 40, 39, 41, 41, 42, 41, 41, 40, 41, 41, 41, 41, 41, 41, 
8191, 392, 367, 329, 304, 266, 238, 200, 176, 147, 124, 98, 85, 61, 53, 28, 37, 37, 40, 40, 41, 40, 41, 41, 40, 41, 41, 40, 41, 40, 40, 40, 40, 40, 41, 40, 41, 40, 41, 41, 
8191, 395, 375, 330, 308, 271, 241, 204, 179, 146, 127, 100, 86, 60, 52, 28, 37, 37, 38, 39, 41, 40, 39, 40, 40, 41, 40, 40, 39, 40, 40, 40, 40, 41, 41, 43, 44, 47, 50, 53, 
8191, 394, 369, 334, 307, 269, 243, 201, 176, 146, 129, 103, 88, 63, 56, 32, 37, 37, 40, 39, 40, 41, 41, 40, 41, 40, 40, 40, 41, 40, 41, 40, 41, 39, 41, 40, 41, 41, 43, 43, 
8191, 408, 382, 349, 315, 279, 253, 216, 189, 159, 139, 116, 99, 75, 67, 48, 43, 34, 37, 38, 39, 39, 40, 39, 40, 39, 40, 39, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 41, 
8191, 400, 370, 335, 305, 269, 241, 202, 180, 148, 129, 102, 87, 62, 53, 29, 38, 37, 40, 39, 42, 38, 40, 39, 40, 39, 40, 39, 40, 39, 40, 39, 40, 40, 40, 40, 40, 41, 42, 42, 
8191, 414, 388, 352, 327, 289, 263, 223, 201, 174, 153, 127, 110, 102, 94, 85, 82, 72, 72, 66, 67, 62, 63, 53, 51, 44, 43, 39, 39, 38, 39, 39, 39, 40, 40, 39, 40, 40, 40, 40, 
8191, 416, 392, 351, 327, 291, 265, 228, 202, 177, 154, 130, 115, 105, 98, 87, 84, 74, 74, 67, 68, 63, 64, 53, 52, 44, 44, 39, 40, 38, 39, 39, 40, 40, 40, 40, 40, 40, 40, 40, 
