8191, 614, 588, 578, 549, 540, 506, 414, 390, 357, 334, 311, 295, 271, 258, 241, 228, 227, 216, 216, 208, 207, 202, 201, 197, 198, 194, 191, 188, 188, 185, 185, 183, 185, 183, 185, 185, 185, 185, 185, 
8191, 622, 587, 552, 522, 483, 461, 422, 392, 363, 346, 320, 303, 298, 281, 277, 263, 258, 247, 244, 236, 233, 226, 218, 213, 207, 204, 200, 198, 197, 195, 195, 194, 194, 194, 194, 194, 195, 194, 195, 
8191, 614, 581, 548, 518, 481, 448, 414, 388, 356, 338, 309, 294, 287, 273, 268, 254, 249, 239, 235, 227, 224, 218, 208, 204, 198, 195, 191, 189, 187, 186, 184, 183, 184, 184, 184, 184, 184, 185, 184, 
8191, 610, 578, 541, 510, 475, 449, 408, 382, 354, 335, 306, 286, 284, 266, 262, 247, 242, 230, 227, 217, 215, 208, 199, 194, 189, 185, 181, 180, 177, 177, 175, 175, 175, 175, 175, 69, 86, 88, 73, 
8191, 604, 570, 567, 538, 525, 440, 399, 377, 349, 325, 298, 278, 257, 241, 237, 225, 221, 210, 207, 199, 197, 191, 190, 184, 178, 175, 171, 169, 167, 167, 165, 165, 165, 165, 164, 166, 165, 166, 165, 
8191, 604, 576, 533, 506, 468, 445, 405, 379, 345, 331, 300, 287, 277, 265, 257, 246, 237, 228, 222, 215, 210, 204, 194, 191, 183, 181, 176, 175, 171, 171, 169, 169, 168, 169, 169, 111, 79, 87, 84, 
8191, 600, 573, 565, 536, 527, 500, 407, 381, 351, 333, 303, 284, 265, 249, 233, 222, 218, 211, 207, 201, 200, 195, 195, 191, 191, 189, 184, 183, 181, 180, 179, 179, 179, 179, 179, 179, 179, 179, 179, 
8191, 603, 562, 532, 507, 466, 433, 392, 374, 338, 320, 293, 276, 271, 256, 249, 236, 229, 219, 214, 206, 202, 196, 187, 182, 176, 173, 170, 167, 165, 164, 163, 162, 163, 163, 163, 162, 72, 79, 71, 
8191, 608, 572, 541, 512, 473, 449, 413, 384, 352, 333, 306, 285, 284, 266, 264, 249, 244, 232, 229, 220, 217, 210, 201, 197, 191, 187, 184, 181, 179, 178, 178, 176, 177, 176, 177, 176, 177, 176, 177, 
8191, 589, 555, 551, 519, 454, 424, 387, 354, 323, 305, 276, 259, 233, 219, 215, 201, 197, 184, 182, 173, 170, 163, 162, 156, 151, 147, 143, 142, 139, 138, 136, 135, 135, 135, 134, 136, 134, 136, 134, 
