8191, 386, 360, 328, 309, 271, 249, 216, 192, 171, 151, 129, 114, 110, 101, 95, 91, 86, 86, 82, 80, 78, 76, 68, 65, 60, 59, 55, 55, 54, 54, 54, 55, 54, 55, 54, 55, 54, 55, 54, 
8191, 374, 351, 341, 319, 261, 237, 203, 179, 156, 135, 116, 102, 84, 74, 70, 68, 65, 59, 58, 55, 55, 53, 53, 51, 45, 44, 41, 41, 39, 40, 40, 41, 41, 41, 41, 41, 41, 41, 41, 
8191, 363, 342, 330, 309, 253, 225, 192, 170, 148, 129, 105, 94, 76, 68, 64, 60, 57, 53, 54, 50, 52, 48, 51, 47, 43, 41, 39, 39, 39, 38, 40, 39, 40, 39, 40, 39, 40, 39, 40, 
8191, 367, 349, 335, 311, 254, 229, 194, 174, 149, 132, 107, 95, 76, 70, 64, 61, 57, 53, 53, 50, 52, 49, 50, 48, 43, 42, 40, 40, 40, 41, 40, 41, 41, 42, 41, 41, 41, 41, 41, 
8191, 365, 340, 330, 279, 246, 222, 190, 169, 143, 121, 101, 90, 82, 76, 69, 65, 60, 59, 58, 56, 56, 54, 46, 45, 39, 40, 37, 39, 39, 40, 40, 40, 40, 40, 40, 41, 40, 41, 40, 
8191, 363, 344, 331, 309, 254, 225, 196, 170, 147, 127, 106, 92, 73, 67, 61, 58, 53, 52, 50, 49, 49, 48, 48, 46, 41, 41, 38, 39, 39, 39, 39, 39, 39, 39, 39, 39, 40, 39, 40, 
8191, 367, 337, 304, 283, 250, 224, 192, 173, 144, 127, 103, 92, 86, 79, 72, 69, 64, 62, 61, 59, 58, 56, 49, 47, 42, 41, 39, 40, 40, 39, 40, 39, 40, 39, 40, 39, 40, 39, 40, 
8191, 366, 345, 333, 311, 249, 223, 191, 173, 146, 128, 103, 90, 71, 64, 59, 55, 52, 51, 49, 48, 48, 47, 47, 46, 41, 41, 39, 40, 40, 41, 41, 41, 41, 40, 41, 40, 41, 41, 41, 
8191, 365, 338, 332, 307, 250, 228, 191, 171, 146, 126, 103, 92, 71, 65, 59, 56, 52, 51, 50, 49, 49, 47, 48, 46, 41, 41, 39, 40, 40, 40, 40, 40, 40, 40, 41, 41, 41, 41, 41, 
8191, 352, 334, 323, 275, 243, 218, 182, 158, 136, 118, 93, 82, 77, 68, 62, 60, 58, 56, 56, 53, 54, 52, 45, 44, 39, 41, 40, 41, 40, 41, 40, 42, 41, 41, 41, 41, 41, 41, 41, 
