8191, 381, 354, 313, 289, 247, 218, 181, 158, 130, 109, 81, 69, 43, 36, 31, 36, 38, 37, 37, 37, 39, 38, 39, 38, 39, 39, 39, 38, 39, 38, 39, 38, 39, 39, 39, 39, 39, 39, 39, 
8191, 379, 358, 315, 296, 253, 228, 188, 163, 133, 115, 87, 74, 48, 46, 31, 38, 35, 36, 38, 37, 36, 38, 37, 38, 37, 38, 37, 38, 37, 39, 37, 39, 38, 39, 38, 39, 39, 39, 38, 
8191, 382, 358, 319, 294, 258, 230, 193, 167, 138, 117, 91, 80, 53, 49, 32, 36, 34, 37, 37, 36, 37, 37, 37, 38, 38, 38, 37, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 
8191, 377, 350, 313, 294, 251, 220, 183, 159, 129, 110, 83, 72, 44, 37, 32, 39, 37, 38, 37, 37, 37, 37, 37, 38, 37, 38, 38, 38, 38, 39, 38, 39, 38, 39, 38, 39, 39, 39, 39, 
8191, 392, 363, 321, 295, 258, 229, 195, 169, 139, 119, 93, 80, 54, 49, 32, 38, 38, 38, 40, 39, 37, 39, 38, 39, 38, 39, 38, 39, 39, 39, 39, 39, 39, 39, 39, 39, 40, 39, 40, 
8191, 388, 353, 326, 297, 264, 232, 198, 170, 137, 119, 95, 82, 56, 53, 33, 37, 36, 40, 41, 40, 40, 40, 39, 41, 40, 40, 40, 40, 40, 40, 40, 41, 40, 41, 40, 41, 40, 41, 40, 
8191, 381, 356, 320, 292, 256, 224, 188, 164, 136, 114, 88, 75, 48, 44, 30, 37, 37, 37, 37, 38, 38, 39, 38, 38, 37, 38, 37, 38, 38, 38, 38, 38, 38, 38, 38, 39, 38, 39, 39, 
8191, 387, 360, 327, 298, 264, 236, 198, 173, 146, 124, 98, 85, 61, 54, 29, 37, 38, 41, 38, 40, 39, 40, 39, 40, 40, 40, 39, 40, 40, 40, 40, 40, 40, 40, 41, 41, 43, 44, 46, 
8191, 405, 376, 338, 316, 277, 251, 217, 190, 163, 141, 115, 104, 93, 88, 76, 77, 66, 68, 62, 63, 60, 60, 50, 49, 42, 42, 38, 40, 40, 41, 40, 41, 41, 43, 43, 46, 47, 50, 52, 
8191, 415, 391, 355, 329, 293, 266, 231, 206, 178, 154, 132, 115, 107, 98, 90, 85, 77, 75, 69, 68, 65, 64, 55, 52, 46, 44, 40, 40, 38, 40, 39, 40, 39, 40, 39, 40, 39, 40, 40, 
